SKU,DAILY ROS,ANNUAL UNITS
D121004-01-Q2,0.0,0.0
D121004-02,1.0,365.0
D121004-02-Q2,0.0,0.0
D121004-03,1.62,591.3000000000001
D121004-03-Q2,0.0,0.0
D121004-04,0.46,167.9
D121004-04-Q2,0.0,0.0
D121005-01,0.34,124.10000000000001
D121005-02,0.24,87.6
D121006-01,0.89,324.85
D121006-02,0.0,0.0
D121007-01,0.6,219.0
D121007-01-Q2,0.0,0.0
D121007-02,1.33,485.45000000000005
D121007-02-Q2,0.0,0.0
D121007-03,0.81,295.65000000000003
D121007-03-Q2,0.0,0.0
D121007-04,0.48,175.2
D121007-04-Q2,0.0,0.0
D121008-01,0.96,350.4
D121008-01-Q2,0.0,0.0
D121008-02,1.83,667.95
D121008-02-Q2,0.0,0.0
D121008-03,1.24,452.6
D121008-03-Q2,0.0,0.0
D121008-04,0.4,146.0
D121008-04-Q2,0.0,0.0
D121009-01,0.94,343.09999999999997
D121009-01-Q2,0.0,0.0
D121009-02,2.78,1014.6999999999999
D121009-02-Q2,0.0,0.0
D121009-03,1.58,576.7
D121009-03-Q2,0.0,0.0
D121009-04,0.68,248.20000000000002
D121009-04-Q2,0.0,0.0
D121010-01,0.97,354.05
D121010-01-Q2,0.0,0.0
D121010-02,1.72,627.8
D121010-02-Q2,0.0,0.0
D121010-03,1.23,448.95
D121010-03-Q2,0.0,0.0
D121010-04,0.46,167.9
D121010-04-Q2,0.0,0.0
D121011-01,0.04,14.6
D121011-02,0.06,21.9
D121011-03,0.04,14.6
D121012-01,0.22,80.3
D121012-02,0.0,0.0
D121012-03,1.0,365.0
D121013-01,0.21,76.64999999999999
D121013-02,0.0,0.0
D121013-03,1.0,365.0
D121014-01,0.64,233.6
D121014-01-Q2,0.0,0.0
D121014-02,0.65,237.25
D121014-02-Q2,0.0,0.0
D121014-03,0.65,237.25
D121014-03-Q2,0.0,0.0
D121014-04,0.83,302.95
D121014-04-Q2,0.0,0.0
D121014-05,0.0,0.0
D121014-06,0.0,0.0
D121015-01,0.57,208.04999999999998
D121015-02,0.9,328.5
D121015-03,0.65,237.25
D121015-04,0.22,80.3
D121016-01,0.6,219.0
D121016-02,1.35,492.75000000000006
D121016-03,0.95,346.75
D121016-04,0.28,102.2
D121016-05,0.0,0.0
D121016-06,0.0,0.0
D121016-07,0.0,0.0
D121017-01,0.6,219.0
D121017-02,1.56,569.4
D121017-03,0.97,354.05
D121017-04,0.27,98.55000000000001
D121017-05,0.0,0.0
D121017-06,0.0,0.0
D121017-07,0.0,0.0
D121018-01,0.58,211.7
D121018-02,1.3,474.5
D121018-03,0.73,266.45
D121018-04,0.42,153.29999999999998
D121019-01,0.68,248.20000000000002
D121019-02,1.29,470.85
D121019-03,0.76,277.4
D121019-04,0.31,113.15
D121020-01,0.54,197.10000000000002
D121020-02,0.99,361.35
D121020-03,0.59,215.35
D121020-04,0.26,94.9
D121020-05,0.0,0.0
D121020-06,0.09,32.85
D121020-07,1.0,365.0
D121021-01,0.29,105.85
D121021-02,2.0,730.0
D121021-03,0.52,189.8
D121021-04,0.24,87.6
D123001-01,0.0,0.0
D123002-01,0.02,7.3
D123002-02,0.05,18.25
D123002-03,0.06,21.9
D124001-01,0.0,0.0
D124001-01-K,0.0,0.0
D124001-01-Q2,0.0,0.0
D124001-02,0.0,0.0
D124001-02-K,0.0,0.0
D124001-02-Q2,0.0,0.0
D124001-03,0.0,0.0
D124001-03-Q2,0.0,0.0
D124001-04,0.0,0.0
D124001-04-Q2,0.0,0.0
D124002-01-K,0.0,0.0
D124002-01-Q2,0.0,0.0
D124002-02,0.0,0.0
D124002-02-K,0.0,0.0
D124002-02-Q2,0.0,0.0
D124002-03,0.0,0.0
D124002-03-Q2,0.0,0.0
D124002-04,0.0,0.0
D124002-04-Q2,0.0,0.0
D125001-01,0.0,0.0
D125001-02,0.0,0.0
D125001-03,0.0,0.0
D125002-01,1.0,365.0
D125002-02,0.01,3.65
D125003-01,0.0,0.0
D125003-02,0.02,7.3
D125004-01,0.0,0.0
D125004-02,0.0,0.0
D125005-01,0.0,0.0
D125006-01,0.0,0.0
D125007-01,0.0,0.0
D126001-01,0.0,0.0
D126001-01-Q2,0.0,0.0
D126001-02,0.0,0.0
D126001-03,0.0,0.0
D126001-04,0.0,0.0
D126001-05,0.0,0.0
D126001-06,1.0,365.0
D126001-07,0.12,43.8
D126001-08,0.35,127.74999999999999
D126010-01,0.5,182.5
D126010-02,0.43,156.95
D126010-03,0.0,0.0
D127001-01-K,0.0,0.0
D127001-01-Q2,0.0,0.0
D127001-02-K,0.0,0.0
D127001-02-Q2,0.0,0.0
D127001-03-K,0.0,0.0
D127001-03-Q2,0.0,0.0
D12801-01,0.0,0.0
D12802-01,0.0,0.0
D12803-01,0.0,0.0
D12805-01,0.0,0.0
D12806-01,0.0,0.0
D12807-01,0.0,0.0
D12809-01,0.0,0.0
D12810-01,0.0,0.0
D12811-01,0.0,0.0
D12812-01,0.0,0.0
D12813-01,0.0,0.0
D12814-01,0.0,0.0
D12815-01,0.0,0.0
D12816-01,0.0,0.0
D12817-01-NY,0.0,0.0
D12818-01-NY,0.0,0.0
D12819-01,0.0,0.0
D129001-01,0.37,135.05
D129001-01-D,0.0,0.0
D129002-01,0.31,113.15
D129002-01-S,0.03,10.95
D129002-02,0.43,156.95
D129002-03,0.0,0.0
D129003-01,0.08,29.2
D129003-01-F,0.02,7.3
D129003-02,0.19,69.35
D129003-02-F,0.11,40.15
D129004-01,0.7,255.49999999999997
D129005-01,0.14,51.1
D129006-01,0.05,18.25
D129007-01,0.69,251.85
D129008-01,0.75,273.75
D135001-01,0.04,14.6
D136001-01,1.0,365.0
D138001-01,0.0,0.0
D138001-02,0.0,0.0
D138001-03,0.0,0.0
D140001-01,0.54,197.10000000000002
D140002-01,0.39,142.35
D140005-03,0.0,0.0
D140007-01,1.0,365.0
D140008-04,0.0,0.0
D140009-01,0.11,40.15
D140010-01,0.07,25.55
D140012-01,1.0,365.0
D140013-01,0.18,65.7
D140014-01,0.0,0.0
D140019-01,1.0,365.0
D140020-01,0.1,36.5
D140021-01,0.3,109.5
D140022-01,0.22,80.3
D140023-01,0.38,138.7
D140024-01,0.38,138.7
D140025-01,0.13,47.45
D140026-01,0.0,0.0
D140027-01,0.0,0.0
D140028-01,0.0,0.0
D140029-01,0.0,0.0
D140030-01,0.33,120.45
D140031-01,0.29,105.85
D140031-02,0.2,73.0
D141001-01,0.0,0.0
D141001-02,0.0,0.0
D141001-03,0.0,0.0
D141001-04,0.0,0.0
D141001-05,0.04,14.6
D141001-06,0.05,18.25
D141001-07,0.04,14.6
D141001-08,0.02,7.3
D141001-09,0.04,14.6
D141001-10,0.05,18.25
D142001-01,0.0,0.0
D142001-02,0.0,0.0
D142001-03,0.0,0.0
D142001-04,0.0,0.0
D143001-01,0.28,102.2
D143001-02,0.0,0.0
D143002-01,0.5,182.5
D143002-02,0.0,0.0
D143003-01,0.48,175.2
D143003-02,0.0,0.0
D143004-01,0.36,131.4
D143004-02,0.0,0.0
D143005-01,0.39,142.35
D143006-01,0.0,0.0
D143007-03,0.78,284.7
D143008-03,0.72,262.8
D143009-03,0.52,189.8
D143010-03,0.53,193.45000000000002
D143011-03,0.51,186.15
D143012-03,0.43,156.95
D143013-03,0.2,73.0
D143014-01,0.37,135.05
D143014-02,0.38,138.7
D143014-04,0.0,0.0
D143014-05,0.0,0.0
D143014-06,0.0,0.0
D143014-07,0.21,76.64999999999999
D143014-08,0.37,135.05
D143015-01,0.0,0.0
D143016-01,0.0,0.0
D143017-01,0.0,0.0
D146001-01,0.0,0.0
D146001-02,0.0,0.0
D146002-01,0.0,0.0
D146002-02,0.0,0.0
D146003-01,0.0,0.0
D146003-02,0.0,0.0
D146004-01,0.0,0.0
D146005-01,0.0,0.0
D146006-01,0.0,0.0
D148004-01,0.28,102.2
D150003-01,0.08,29.2
D150003-02,0.08,29.2
D150004-01,0.02,7.3
D150004-02,0.02,7.3
D150005-01,0.24,87.6
D150005-02,0.26,94.9
D150006-01,0.06,21.9
D150007-01,0.07,25.55
D150008-01,1.0,365.0
D153001-01,0.0,0.0
D153001-02,0.0,0.0
D153002-01,0.0,0.0
D153002-02,0.0,0.0
D154001-01,0.09,32.85
D154002-01,0.14,51.1
D154002-02,0.12,43.8
D154003-01,0.11,40.15
D154003-02,0.1,36.5
D154004-01,0.12,43.8
D154004-02,0.06,21.9
D154005-01,0.29,105.85
D155001-01,0.16,58.4
D155001-02,0.13,47.45
D155001-03,0.21,76.64999999999999
D155001-04,0.24,87.6
D155001-05,0.06,21.9
D155001-06,0.16,58.4
D157001-01,0.12,43.8
D157001-02,0.24,87.6
D157001-03,0.09,32.85
D157001-04,0.15,54.75
D55001-01,0.0,0.0
D55001-01-Q2,0.0,0.0
D56038-01,0.0,0.0
D60002-01,0.0,0.0
D60003-01,0.0,0.0
D60004-01,0.0,0.0
D60004-01-Q3,0.0,0.0
D62001-01,0.13,47.45
D62001-02,0.13,47.45
D62003-01,0.18,65.7
D62003-02,0.13,47.45
D62004-01,0.0,0.0
D62004-02,0.0,0.0
D62005-01,0.0,0.0
D62006-01,0.0,0.0
D62011-01-K,0.0,0.0
D62012-01-K,0.0,0.0
D62013-01,0.23,83.95
D62013-02,0.22,80.3
D62014-01,0.0,0.0
D62014-02,0.0,0.0
D62018-01,0.77,281.05
D62018-02,1.25,456.25
D62019-01,0.12,43.8
D62019-02,1.16,423.4
D62020-01,0.31,113.15
D62021-01,0.1,36.5
D62021-02,0.08,29.2
D62022-01,0.15,54.75
D67001-01,0.0,0.0
D67001-01-Q6,0.0,0.0
D67002-01,0.0,0.0
D67003-01,0.0,0.0
D68002-01,0.0,0.0
D68002-01-K,0.0,0.0
D68004-01,0.0,0.0
D68005-01,0.0,0.0
D69001-01,0.0,0.0
D690010-01,0.0,0.0
D690010-02-NY,0.0,0.0
D69002-01,0.0,0.0
D69003-01,0.0,0.0
D69004-01,0.0,0.0
D69005-01,0.0,0.0
D69006-01-K,0.0,0.0
D69007-01,0.0,0.0
D69008-01,0.0,0.0
D69009-01-Q4,0.0,0.0
D69010-01,0.0,0.0
D70001-01,0.0,0.0
D70001-02,0.0,0.0
D70001-03,0.0,0.0
D70002-01-P,0.15,54.75
D70002-01-S,0.09,32.85
D70002-02-P,0.15,54.75
D70002-02-S,0.07,25.55
D70003-01,0.0,0.0
D70004-01,0.0,0.0
D70005-01-P,0.02,7.3
D70005-01-S,0.0,0.0
D70005-02-P,1.5,547.5
D70005-02-S,0.0,0.0
D70005-03-K,0.0,0.0
D73001-01-K,0.0,0.0
D73001-01-M,0.03,10.95
D73002-01,0.0,0.0
D73003-01,0.08,29.2
D73004-01,0.0,0.0
D73004-01-K,0.0,0.0
D73005-01,0.03,10.95
D73006-01,0.0,0.0
D73007-01,0.01,3.65
D73007-02,0.01,3.65
D73008-01,0.13,47.45
D73008-01-M,0.0,0.0
D73008-01-S,0.0,0.0
D73008-02,0.12,43.8
D73008-02-M,0.0,0.0
D73008-02-S,0.0,0.0
D73009-01,0.0,0.0
D73010-01,0.0,0.0
D73010-01-M,0.0,0.0
D73010-02,0.0,0.0
D73011-01,0.0,0.0
D73011-02,0.0,0.0
D73012-01,0.02,7.3
D73012-02,0.04,14.6
D73012-02-M,0.0,0.0
D73013-01,0.0,0.0
D73014-01,0.0,0.0
D73014-02,0.11,40.15
D73015-01,0.02,7.3
D73016-01,0.01,3.65
D73017-01,0.0,0.0
D74001-02,0.0,0.0
D74002-02-K,0.59,215.35
D74003-01-K,0.0,0.0
D74004-01,0.11,40.15
D74004-02,0.07,25.55
D74005-01,0.0,0.0
D74005-02,0.0,0.0
D74006-01,0.0,0.0
D74006-02,0.0,0.0
D74007-01,0.0,0.0
D74007-02,0.5,182.5
D74008-01,0.0,0.0
D74008-01-K,0.0,0.0
D74008-02-K,0.0,0.0
D76001-01-K,0.0,0.0
D77002-01,0.0,0.0
D77002-01-Q3,0.0,0.0
D77003-01,0.0,0.0
D77004-01,0.0,0.0
D77005-01,0.0,0.0
D77008-01,0.0,0.0
D77009-01,0.0,0.0
D77010-01,0.0,0.0
D77010-01-K,0.0,0.0
D78001-01,0.21,76.64999999999999
D78002-02,0.2,73.0
D78002-02-K,0.0,0.0
D78002-03,0.13,47.45
D83001-01,0.11,40.15
D83001-02,0.05,18.25
D83002-01,0.04,14.6
D83002-02,0.02,7.3
D84001-01-Q6,0.0,0.0
D84002-01-Q6,0.0,0.0
D84002-02-Q6,0.0,0.0
D84003-01-Q6,0.0,0.0
D84003-02-Q6,0.0,0.0
D84004-01-Q3,0.0,0.0
D84005-01-Q3,0.0,0.0
D84005-02-Q3,0.0,0.0
D84006-01,0.05,18.25
D84007-01,0.06,21.9
D84008-01,0.15,54.75
D84008-01-Q6,0.08,29.2
D84008-02-Q6,0.02,7.3
D84008-03-Q6,0.11,40.15
D84008-05-Q6,0.11,40.15
D84009-01,0.15,54.75
D84009-01-Q6,0.0,0.0
D84009-02-Q6,0.0,0.0
D84010-01,0.0,0.0
D84011-01,0.37,135.05
D84012-01,0.0,0.0
D84012-01-Q4,0.0,0.0
D84012-01-Q8,0.18,65.7
D84012-02,0.0,0.0
D84012-02-Q4,0.0,0.0
D84012-02-Q8,0.21,76.64999999999999
D84012-03,0.0,0.0
D84013-01,0.0,0.0
D84013-01-C,0.0,0.0
D84013-01-U,0.0,0.0
D84014-01,0.0,0.0
D84014-01-K,0.0,0.0
D84014-02,0.0,0.0
D84014-02-K,0.0,0.0
D84015-01,0.0,0.0
D84015-02,0.0,0.0
D84016-01,0.16,58.4
D84016-02,0.35,127.74999999999999
D84017-01,0.22,80.3
D84017-02,0.52,189.8
D84018-01,0.0,0.0
D84018-02,0.0,0.0
D84018-03,0.1,36.5
D84020-01,0.39,142.35
D84020-02,0.45,164.25
D84021-01,0.43,156.95
D84021-02,0.1,36.5
D84022-01,0.14,51.1
D84022-02,0.03,10.95
D86001-02,0.0,0.0
D86001-05,0.21,76.64999999999999
D86001-08,0.27,98.55000000000001
D86001-10,0.22,80.3
D86001-18,0.0,0.0
D86002-01,0.0,0.0
D86002-02,1.0,365.0
D86002-03,1.0,365.0
D86003-01,0.0,0.0
D86003-02,1.0,365.0
D86003-03,1.0,365.0
D86004-01,0.0,0.0
D86004-02,0.0,0.0
D86004-03,1.0,365.0
D86005-01,0.0,0.0
D86005-02,0.0,0.0
D86005-03,0.0,0.0
D86006-01,0.0,0.0
D86006-02,0.0,0.0
D86006-03,0.0,0.0
D90000-01,0.16,58.4
D90001-01,0.16,58.4
D90002-01,0.0,0.0
D90002-02,0.0,0.0
D90003-01-K,0.23,83.95
D90004-01,0.23,83.95
D90005-01,0.24,87.6
D90005-01-K,0.2,73.0
D94001-01,0.0,0.0
D94001-02,0.0,0.0
D94001-03,0.0,0.0
D94001-04,0.0,0.0
D97001-01,0.18,65.7
D97001-01-S,0.0,0.0
D97001-02,0.19,69.35
D97002-01,0.0,0.0
D97002-02,0.0,0.0
F070001-01,0.2,73.0
F129001-01,0.0,0.0
F129001-02,0.0,0.0
F137001-01,0.16,58.4
F137001-02,0.07,25.55
F137001-03,0.1,36.5
F137001-04,0.1,36.5
F137001-05,0.24,87.6
F137001-06,0.23,83.95
F137001-07,0.24,87.6
F137001-08,0.06,21.9
F137002-01,0.2,73.0
F137003-01,0.0,0.0
F137004-01,0.0,0.0
F137005-01,0.0,0.0
F147001-01,0.62,226.3
F1470010-01,0.43,156.95
F147002-01,0.11,40.15
F147003-01,0.35,127.74999999999999
F147004-01,0.2,73.0
F147005-01,0.33,120.45
F147006-01,0.58,211.7
F147007-01,0.23,83.95
F147008-01,0.4,146.0
F147009-01,0.09,32.85
F148001-K,0.09,32.85
F148001-K-B1,0.0,0.0
F148001-K-B2,0.0,0.0
F148001-Q,0.17,62.050000000000004
F148001-Q-B1,0.0,0.0
F148001-Q-B2,0.0,0.0
F148002-01-B1,0.19,69.35
F148002-01-B2,0.19,69.35
F148003-01,0.59,215.35
F151001-01,0.12,43.8
F151001-02,0.01,3.65
F151002-01,0.13,47.45
F151002-02,0.02,7.3
F184005-01,0.39,142.35
F184005-02,0.0,0.0
F184006-01,0.36,131.4
F184006-02,0.13,47.45
F184006-03,0.3,109.5
F184006-04,0.08,29.2
F82003-02,0.19,69.35
F82003-03,0.17,62.050000000000004
F83001-01,0.0,0.0
F83002-02,0.0,0.0
F97010-01,0.05,18.25
F97010-02,0.02,7.3
F97010-03,0.01,3.65
F97011-01,0.07,25.55
F97011-02,0.01,3.65
F97011-03,0.01,3.65
F97012-01,0.01,3.65
F97013-01,0.17,62.050000000000004
F97014-01,0.05,18.25
F97015-01,0.0,0.0
F97016-01,0.05,18.25
F97017-01,0.0,0.0
F97018-01,0.0,0.0
F97019-01,0.03,10.95
F97019-01-C,0.0,0.0
F97019-01-F,0.0,0.0
F97019-02,0.12,43.8
F97019-02-C,0.0,0.0
F97019-02-F,0.0,0.0
F97020-01,0.0,0.0
F97020-01-C,0.0,0.0
F97020-01-F,0.0,0.0
F97020-02,0.0,0.0
F97020-02-C,0.0,0.0
F97020-02-F,0.0,0.0
F97021-01,0.01,3.65
F97021-01-C,0.0,0.0
F97021-01-F,0.0,0.0
F97021-02,0.02,7.3
F97021-02-C,0.0,0.0
F97021-02-F,0.0,0.0
F97022-01,0.12,43.8
F97022-01-C,0.0,0.0
F97022-01-F,0.0,0.0
F97022-02,0.1,36.5
F97022-02-C,0.0,0.0
F97022-02-F,0.0,0.0
FAB-CRY-001,0.0,0.0
FAB-CRY-002,0.0,0.0
FAB-CRY-003,0.0,0.0
FAB-CRY-004,0.0,0.0
FAB-CRY-005,0.0,0.0
FAB-CRY-006,0.0,0.0
FAB-CRY-007,0.0,0.0
FAB-CRY-008,0.0,0.0
FAB-CRY-009,0.0,0.0
FAB-CRY-010,0.0,0.0
FAB-CRY-011,0.0,0.0
FAB-CRY-012,0.0,0.0
FAB-JB-001,0.0,0.0
FAB-JB-002,0.0,0.0
FAB-JB-003,0.0,0.0
FAB-JB-004,0.0,0.0
FAB-JB-005,0.0,0.0
FAB-LIB-0001,0.0,0.0
FAB-LIB-0002,0.0,0.0
FAB-LIB-0003,0.0,0.0
FAB-LIB-0004,0.0,0.0
FAB-LIB-0005,0.0,0.0
FAB-LIB-0006,0.0,0.0
FAB-LIB-0007,0.0,0.0
FAB-LIB-0008,0.0,0.0
FAB-MLY-001,0.0,0.0
FAB-MLY-002,0.0,0.0
FAB-REG-0001,0.0,0.0
FAB-REG-0002,0.0,0.0
G10011-01,0.0,0.0
G10015-01,0.0,0.0
G10016-01,0.0,0.0
GC0001-01,1.26,459.9
LTH-MG-001,0.0,0.0
LTH-MG-002,0.0,0.0
OB15205-02,0.0,0.0
ODAS-AC-DN-RM-TK,2.0,730.0
ODAS-AC-DN-SA-TK,0.0,0.0
ODAS-AC-SCT-CC-TK,2.0,730.0
ODAS-AC-SCT-SA-TK,2.0,730.0
ODST-AC-DN-S1-A2-C0-RM-TK,1.0,365.0
ODST-AC-DN-S1-A2-C0-SA-TK,0.0,0.0
ODST-OT-DN-S0-A0-C1-RM-TK,0.0,0.0
ODST-OT-DN-S0-A0-C1-SA-TK,1.0,365.0
ODST-SF-DN-S2-A2-C0-RM-TK,0.0,0.0
ODST-SF-DN-S2-A2-C0-SA-TK,0.0,0.0
ODST-SF-DN-S3-A2-C0-RM-TK,1.0,365.0
ODST-SF-DN-S3-A2-C0-SA-TK,1.0,365.0
ODST-SL-DN-S5-A2-C0-RM-TK,0.0,0.0
ODST-SL-DN-S5-A2-C0-SA-TK,0.0,0.0
OLRST-CT-DN-TK,0.0,0.0
P056072-01-C,0.47,171.54999999999998
P056073-01-C,0.3,109.5
P056074-01-C,0.05,18.25
P056075-01-C,0.34,124.10000000000001
P056076-01-C,0.32,116.8
P100001-01-C,0.0,0.0
P100001-02,0.0,0.0
P100001-02-C,0.0,0.0
P100002-01-C,0.0,0.0
P100002-02-C,0.0,0.0
P10009-01,0.0,0.0
P10011-04,0.0,0.0
P10012-01-C,0.0,0.0
P108001-01-C,0.0,0.0
P108002-01-C,0.0,0.0
P108003-01-C,0.0,0.0
P109001-01,0.0,0.0
P109002-01-C,0.0,0.0
P112001-01-C,0.0,0.0
P112001-02-C,0.0,0.0
P112002-01-C,0.0,0.0
P112003-01-C,0.0,0.0
P112003-02-C,0.0,0.0
P112004-01-C,0.0,0.0
P112004-02,0.0,0.0
P112005-01-C,0.0,0.0
P112006-01-C,1.0,365.0
P112007-01-C,0.0,0.0
P112007-02-C,0.0,0.0
P120001-01-C,0.83,302.95
P120001-02-C,0.6,219.0
P120001-03-C,0.34,124.10000000000001
P120001-04-C,1.21,441.65
P120001-05-C,0.53,193.45000000000002
P120001-06-C,0.45,164.25
P120002-01-C,1.01,368.65
P120002-02-C,0.6,219.0
P120002-03-C,0.32,116.8
P120002-04-C,1.12,408.8
P120002-05-C,0.56,204.4
P120002-06-C,0.7,255.49999999999997
P120003-01-C,0.66,240.9
P120003-02-C,0.59,215.35
P120003-03-C,0.5,182.5
P120003-04-C,1.5,547.5
P120003-05-C,0.62,226.3
P120003-06-C,0.86,313.9
P120004-01-C,0.47,171.54999999999998
P120005-01-C,1.51,551.15
P120006-01-C,0.46,167.9
P120007-01-C,0.72,262.8
P120007-02-C,0.35,127.74999999999999
P120008-01-C,1.8,657.0
P120008-02-C,1.02,372.3
P120008-03-C,0.16,58.4
P120008-04-C,0.21,76.64999999999999
P120009-01-C,0.36,131.4
P120009-02-C,0.57,208.04999999999998
P120009-03-C,0.71,259.15
P12001-01-C,0.0,0.0
P120010-01-C,0.6,219.0
P120010-02-C,0.72,262.8
P120010-03-C,0.72,262.8
P120010-04-C,1.57,573.0500000000001
P120010-05-C,1.68,613.1999999999999
P120010-06-C,0.88,321.2
P120010-07-C,1.03,375.95
P120011-01-C,0.7,255.49999999999997
P120011-02-C,1.61,587.6500000000001
P120012-01-C,0.39,142.35
P120012-02-C,0.29,105.85
P120012-03-C,0.0,0.0
P120012-04-C,0.29,105.85
P120013-01-C,0.17,62.050000000000004
P120013-02-C,0.13,47.45
P120013-03-C,0.0,0.0
P120013-04-C,0.26,94.9
P120014-01-C,0.32,116.8
P120014-02-C,0.32,116.8
P120014-03-C,0.0,0.0
P120014-04-C,0.4,146.0
P120015-01-C,0.29,105.85
P120015-02-C,0.23,83.95
P120015-03-C,0.0,0.0
P120015-04-C,0.34,124.10000000000001
P120016-01-C,0.14,51.1
P120016-02-C,0.43,156.95
P120017-01-C,0.0,0.0
P120018-01-C,0.44,160.6
P120019-01-C,0.8,292.0
P120020-01-C,0.0,0.0
P120020-02-C,0.0,0.0
P120021-01-C,0.0,0.0
P120021-02-C,0.0,0.0
P120022-01-C,0.0,0.0
P120022-02-C,0.0,0.0
P120023-01-C,0.0,0.0
P120023-02-C,0.0,0.0
P122001-01-C,0.0,0.0
P122002-01-C,0.0,0.0
P122003-01-C,0.05,18.25
P122004-01-C,0.05,18.25
P122005-01-C,0.01,3.65
P122005-02-C,0.0,0.0
P122006-01-C,0.0,0.0
P122006-02-C,0.03,10.95
P122007-01-C,0.0,0.0
P122007-02-C,0.0,0.0
P123001-01-C,0.25,91.25
P123001-03-C,0.5,182.5
P123001-04-C,0.33,120.45
P123001-05-C,0.0,0.0
P123002-01-C,0.29,105.85
P123006-01-C,0.4,146.0
P123006-02-C,0.25,91.25
P123006-03-C,0.0,0.0
P123006-04-C,0.26,94.9
P123006-05-C,0.19,69.35
P123007-01-C,0.19,69.35
P123008-01-C,0.06,21.9
P123008-02-C,0.06,21.9
P123009-01-C,0.49,178.85
P123009-02-C,0.49,178.85
P123009-03-C,0.59,215.35
P123009-04-C,0.58,211.7
P123010-01-C,0.17,62.050000000000004
P123011-01-C,0.1,36.5
P123011-02-C,0.12,43.8
P123011-03-C,0.16,58.4
P123011-04-C,0.13,47.45
P126001-01-C,0.05,18.25
P126002-01-C,0.07,25.55
P126003-01-C,0.0,0.0
P126004-01-C,0.0,0.0
P126005-01-C,0.07,25.55
P126006-01-C,0.07,25.55
P126007-01-C,0.42,153.29999999999998
P126007-02-C,0.25,91.25
P126007-03-C,0.24,87.6
P126008-01-C,0.64,233.6
P126009-01-C,0.76,277.4
P126010-01-C,0.9,328.5
P126010-02-C,0.14,51.1
P126011-01-C,0.74,270.1
P126012-01-C,0.0,0.0
P126013-01-C,0.23,83.95
P126014-01-C,0.25,91.25
P141001-01-C,1.0,365.0
P141001-02-C,2.0,730.0
P141001-03-C,0.0,0.0
P141002-01-C,0.0,0.0
P141002-02-C,1.5,547.5
P141003-01-C,0.04,14.6
P141003-02-C,0.04,14.6
P141004-01-C,0.04,14.6
P141004-02-C,0.06,21.9
P141005-01-C,0.0,0.0
P141006-01-C,1.0,365.0
P141007-01-C,0.19,69.35
P141008-01-C,0.0,0.0
P141009-01-C,0.47,171.54999999999998
P141010-01-C,0.3,109.5
P141011-01-C,0.22,80.3
P141012-01-C,0.51,186.15
P15001-01-C,0.94,343.09999999999997
P15001-02-C,1.33,485.45000000000005
P15002-01,0.0,0.0
P15002-03,0.0,0.0
P15002-04,0.0,0.0
P156001-01-C,0.28,102.2
P156001-02-C,0.08,29.2
P156002-01-C,0.47,171.54999999999998
P156002-02-C,0.22,80.3
P20001-05,11.8,4307.0
P20001-19,0.0,0.0
P20001-23,7.25,2646.25
P20001-24,9.79,3573.35
P20001-25,8.88,3241.2000000000003
P20001-26,0.0,0.0
P20001-28,1.15,419.74999999999994
P20001-31,0.55,200.75000000000003
P20001-32,0.0,0.0
P20001-34,0.0,0.0
P20001-35,1.54,562.1
P20001-36,9.29,3390.85
P20001-39-C,0.0,0.0
P20001-40,0.0,0.0
P20001-41,1.67,609.55
P20001-42,0.02,7.3
P20001-44,0.0,0.0
P20001-45,0.0,0.0
P51005-01,0.0,0.0
P54001-01-C,0.08,29.2
P54004-01,0.0,0.0
P54005-01-C,0.04,14.6
P54006-01-C,0.18,65.7
P54007-01,0.0,0.0
P54007-01-TEST,0.0,0.0
P54008-01,0.0,0.0
P54008-02,0.0,0.0
P54009-01,0.0,0.0
P54010-01-C,0.5,182.5
P54010-02-C,0.98,357.7
P54012-01-C,0.07,25.55
P55001-01,0.0,0.0
P55001-02,0.0,0.0
P55002-01,0.0,0.0
P55002-01-C,0.0,0.0
P55003-01,0.0,0.0
P55003-01-C,0.0,0.0
P56001-01,0.0,0.0
P56001-02,0.0,0.0
P56002-01,0.0,0.0
P56002-02,0.0,0.0
P56003-01,0.0,0.0
P56004-01,0.0,0.0
P56007-02,0.0,0.0
P56012-01,0.0,0.0
P56014-01-C,0.05,18.25
P56015-01-C,0.0,0.0
P56015-02-C,0.0,0.0
P56016-01,0.0,0.0
P56017-01-C,0.31,113.15
P56017-02-C,0.26,94.9
P56017-03-C,0.5,182.5
P56017-04-C,0.31,113.15
P56018-01,0.0,0.0
P56020-01-C,0.0,0.0
P56020-02-C,0.03,10.95
P56021-01-C,0.0,0.0
P56021-01-Q2,0.0,0.0
P56022-01-C,0.1,36.5
P56023-01-C,0.0,0.0
P56024-01,0.0,0.0
P56024-02,0.0,0.0
P56025-01,0.0,0.0
P56026-01,0.0,0.0
P56027-01,0.0,0.0
P56028-01,0.0,0.0
P56029-01-C,0.56,204.4
P56029-02-C,0.4,146.0
P56030-01-C,0.04,14.6
P56030-02-C,0.06,21.9
P56031-01-C,0.0,0.0
P56031-02-C,0.0,0.0
P56032-01-C,0.12,43.8
P56032-02-C,0.12,43.8
P56035-01-C,0.25,91.25
P56035-02-C,0.24,87.6
P56036-01-C,0.52,189.8
P56036-02-C,0.14,51.1
P56037-01-C,0.34,124.10000000000001
P56037-02-C,0.45,164.25
P56037-03-C,0.22,80.3
P56037-04-C,0.23,83.95
